boro_cd,borough,population,area_km2,pop_density,poverty_rate,pct_nonhisp_black,pct_hispanic,rent_burden_rate,radiance_raw,z_light,z_noise_obj,z_air,z_heat,noise_obj_db_mean,dot_exposure_index,dot_pct_above_65dB,rate_per_1k_pop,rate_per_km2,late_night_share,weekend_uplift,warm_season_ratio,no2_mean_primary,pm25_mean_primary,tmin_mean_primary,nighttime_crimes_total,crimes_per_year,felonies,misdemeanors,felony_share,crime_rate_per_1k,violent_crimes,violent_rate_per_1k,shots_total,shots_per_year,shots_nighttime,shots_nighttime_share,total_licenses,on_premises_count,license_rate_per_1k_pop,on_premises_rate_per_1k_pop,ems_total,ems_nighttime,fire_total,fire_nighttime,total_violations,dep_violations,nypd_violations,violation_rate_per_1k,ahv_total_permits,ahv_nighttime_permits,ahv_nighttime_share,total_permits,permits_per_year,mean_volume,median_volume,mean_year_built,mean_floors,total_res_units,depression,heavy_drinking,obesity,poor_health,nycha_pop_share,nycha_buildings,Loud Music/Party,Loud Talking,Banging/Pounding,Car/Truck Music,Car/Truck Horn,Engine Idling,res_action_taken_share,res_summons_issued_share,median_response_hours,crash_count,persons_injured,persons_killed,ped_injured,cyclist_injured,crash_rate_per_1k,injury_rate_per_1k,night_crash_severity,non_noise_311_count,homeless_count,streetlight_count,drug_alcohol_count,quality_of_life_count,non_noise_311_per_1k,homeless_per_1k,fire_incidents_night,structural_fires_night,fire_night_day_ratio,fire_incidents_night_per_1k,streetlight_complaints,streetlight_complaints_per_km2,late_night_ridership,subway_stations,pct_ridership_late_night,late_night_entries_per_1k,subway_stations_per_km2,transit_desert_flag,taxi_trips_night,rideshare_trips_night,total_ride_trips_night,taxi_pickups_night_per_1k,rideshare_pickups_night_per_1k,total_ride_pickups_night_per_1k,rideshare_to_taxi_ratio,arrest_count,felony_arrests,drug_arrests,dui_arrests,arrest_rate_per_1k,felony_arrest_rate_per_1k,drug_arrest_rate_per_1k,dui_arrest_rate_per_1k,all_hours_arrest_to_night_crime_ratio,citibike_trips_night,citibike_stations,citibike_trips_night_per_1k,citibike_stations_per_km2,citibike_coverage_flag,night_film_permits,film_activity_per_1k,restaurant_count,late_night_food_count,cuisine_diversity,restaurants_per_1k,late_night_food_per_1k,n_waste_zones,commercial_waste_zone_pct,energy_use_per_sqft,electricity_use_per_sqft,large_buildings_per_km2,helicopter_complaints_night,helicopter_complaints_night_per_1k,helicopter_pct_of_noise,subway_stations_late_night,mean_trains_per_hour_late_night,subway_last_train_hour,late_night_transit_gap,wifi_hotspots,linknyc_kiosks,wifi_hotspots_per_km2,linknyc_kiosks_per_1k,ems_response_min_night,ems_response_min_day,ems_night_day_response_ratio,ems_incidents_night_est,cd_name
301,3,201535.0,12.234549579232171,16472.612963382027,0.24088640422600127,0.0634827697422284,0.238122410499417,0.4660752273335685,96.1448974609375,0.917045439481887,-0.14428708617614366,1.6461797814883328,1.4749991892863534,66.07470703125,51.31245131874409,0.08613240472334985,48.83518991738408,804.4431825023242,0.24517374517374518,1.967138707334786,1.0596727622714148,19.636219024658203,7.268907070159912,20.836476218873177,8118.0,2706.0,4186.0,3932.0,0.516,13.43,1910.0,3.16,1532,510.6666666666667,648,0.422976501305483,1135,529,5.631776118292108,2.624854243679758,75807,22102,40213,10379,926.0,708.0,73.0,0.3457881804670754,2223,314,0.1412505623031938,14677,4892.333333333333,60.32538377192982,51.0,1933.336243916404,3.1942992805755397,99878,15.111278321394575,17468.32413773046,24183.180451166852,112553.49444672704,0.0087180886694618,42.0,39001.0,4329.0,5023.0,3641.0,611.0,1093.0,0.329339816532157,0.0683409360536033,0.8680555555555556,3081,1340,14,183,179,5.095889051529511,2.216323053894692,0.4803635183382019,21613,204,206,170,7232,35.74730609240744,0.3374103753690426,10379,596,0.5798194453755223,17.16657983311418,206,5.612339780511596,9029311.0,13.0,11.627331031203662,14934.23144036189,1.0625303467958849,0.0,25962.0,1905916.0,1931878.0,171.76172873198203,12609.330058467924,12781.091787199908,73.41175564286264,10224,5294,616,230,16.91021410673084,8.756130035312312,1.0188470158202465,0.3804136585043127,1.2594235033259424,773461.0,1679.0,1279.2831683495838,137.2298809438685,1,661.0,1.0932757750928292,1208,305,68,5.993996080085345,1.5133847718758529,4,100.0,65.36452476572958,27.52062876339173,61.05462838896352,34.0,0.0562350625615071,0.1,14.0,7.035714285714286,23.0,0,83,60.0,6.783847598773725,0.2977150370903317,10.707085514211748,9.982746198686693,1.0725591236227512,25320.0,BK 1
302,3,126308.0,7.368861040022447,17140.776480107874,0.12754476012275262,0.18719321024796529,0.1268565728219907,0.40338409046073537,92.80126953125,0.7921014633086937,0.39031242025428287,0.8301580525903683,0.4211830498394225,68.26814270019531,52.97891900458914,0.11706838794645964,70.91395636064223,1215.5202752978926,0.3419671765099922,1.1841888779203686,0.9440774988991633,18.398922602335613,6.863031228383382,20.561369166857954,4693.0,1564.3,2150.0,2543.0,0.458,12.38,1283.0,3.39,863,287.6666666666667,396,0.4588644264194669,615,326,4.869050258099249,2.5809924945371634,93475,24390,35871,7960,926.0,708.0,73.0,0.3457881804670754,10731,637,0.0593607305936073,13863,4621.0,252.20283110335467,195.0,1905.4700130378096,3.899946285864011,80467,13.746397951301423,25752.18086901447,43048.51927886493,186742.8513044836,0.0037844000380023,100.0,13791.0,2915.0,9228.0,1305.0,700.0,919.0,0.2177393272962483,0.0965125053902544,0.7797222222222222,1823,784,3,125,124,4.810991122230314,2.06901647823838,0.4465167306637411,19907,219,315,50,10482,52.53560080649418,0.5779523070589353,7960,394,0.475320363536479,21.006850978032535,315,14.24868901672748,10250068.0,16.0,8.036259235678259,27050.458667173363,2.1712288025489497,0.0,20179.0,1075970.0,1096149.0,213.01369139985852,11358.161531072194,11571.175222472051,53.32127459239804,12521,5510,503,95,33.043565464314746,14.541174483537596,1.3274429700942667,0.2507099048885792,2.668016194331984,478501.0,2307.0,1262.788844200948,313.06405296752666,1,153.0,0.4037748994521328,821,216,62,6.4999841656902175,1.710105456503151,3,100.0,75.30242424242424,28.27037833298941,89.56318810514416,600.0,1.5834309782436582,3.66,20.0,9.908333333333331,23.0,0,206,35.0,27.954570832817726,0.2771004211926402,10.707085514211748,9.982746198686693,1.0725591236227512,15869.0,BK 2
303,3,182441.0,7.382018817938141,24714.242065689734,0.2540472572240794,0.45749584797276927,0.17624875987305486,0.5095058399616672,81.85797627766927,0.3831748122923982,-2.7603312447997497,0.2987917302577074,0.6744907594765952,55.34120559692383,49.045381447441954,0.013572522772544553,45.8997703367116,1134.3780348610555,0.209816097444471,1.7934782608695652,1.1251231527093597,17.30891227722168,6.656384468078613,20.627497151278067,8086.0,2695.3,3850.0,4236.0,0.476,14.77,2509.0,4.58,2314,771.3333333333334,1134,0.4900605012964563,380,74,2.0828651454442806,0.4056105809549388,105307,29973,44513,11653,926.0,708.0,73.0,0.3457881804670754,2464,209,0.0848214285714285,9488,3162.6666666666665,48.744582043343655,50.0,1923.184682713348,2.8728672777498745,76618,14.20328046528526,24069.181780351453,52224.32284346493,174933.6497286704,0.0171343064333126,149.0,31713.0,3937.0,7025.0,2361.0,366.0,529.0,0.3958587088915956,0.0387738530247665,0.5122222222222222,2137,1043,7,143,120,3.904458610363533,1.9056389006126184,0.5208235844642022,21079,127,160,46,7813,38.51290736914034,0.2320384855012488,11653,663,0.5910428078717793,21.29090135075632,160,7.224529281519918,5135068.0,10.0,10.20066802267208,9382.152769023043,1.3545992402849845,0.0,3087.0,715271.0,718358.0,22.560718259601735,5227.414159463425,5249.974877723026,231.7042436022028,14020,6897,1147,159,25.615587139586676,12.601334129937898,2.095654668267184,0.2905048755488075,1.7338609943111551,216931.0,868.0,396.3491393564678,117.57921405673666,1,43.0,0.078564211626407,448,146,45,2.4555883819974675,0.8002587137759605,3,100.0,72.01528662420382,26.586241490536185,42.53441614494851,20.0,0.0365414937797242,0.08,10.0,7.2666666666666675,23.0,0,36,22.0,4.876557265025944,0.1205869294730899,10.707085514211748,9.982746198686693,1.0725591236227512,22921.0,BK 3
304,3,115024.0,5.26400467308352,21851.044431657363,0.22216329714304336,0.16667825845041034,0.5056770760884685,0.5416819368775744,80.40276590983073,0.32879682127496024,-2.175703103663143,0.4701841466696057,0.9127554227058837,57.739906311035156,50.11422711028282,0.030068554512628434,63.621505077201284,1390.1963342508398,0.22041541404755396,2.383876134543513,1.1896946564885496,17.40248425801595,6.775349775950114,20.68969802925552,5592.0,1864.0,2844.0,2748.0,0.509,16.21,1927.0,5.58,1364,454.6666666666667,629,0.4611436950146627,448,118,3.894839337877313,1.0258728613158992,56047,16758,23298,6499,926.0,708.0,73.0,0.3457881804670754,851,58,0.0681551116333725,5029,1676.3333333333333,23.594317806408984,22.0,1936.5376827896512,2.705540095891698,47819,15.22931552757125,15532.349442355468,45285.211062856455,133960.59352025128,0.0,0.0,32252.0,3189.0,2589.0,4274.0,398.0,462.0,0.3999122133216284,0.0311203774827169,1.028333333333333,1680,709,2,105,82,4.868549172346641,2.0546436685677194,0.4339285714285714,15531,103,126,84,6917,45.00799833078314,0.2984884313998238,6499,389,0.6447804432803539,18.833750637548107,126,7.978458674525038,5906799.0,9.0,14.344323712789912,17117.584156349978,1.709669715969651,0.0,4262.0,1088819.0,1093081.0,49.40418231557472,12621.354384012611,12670.758566328186,255.4713749413421,7648,3727,683,145,22.1634905179209,10.800644503176148,1.979297074233783,0.4202021607084898,1.3676680972818311,295981.0,1008.0,857.7369360597208,191.4830081886009,1,30.0,0.0869383780776185,421,146,42,3.6601057170677422,1.2693003199332311,3,100.0,68.19642857142857,25.800142732730937,37.23280714778351,14.0,0.0405712431028886,0.05,12.0,7.138888888888889,23.0,0,14,1.0,2.6594862248416793,0.0086938378077618,10.707085514211748,9.982746198686693,1.0725591236227512,14451.0,BK 4
305,3,205303.0,14.44486718957917,14212.868647771984,0.2316262517784641,0.528487162876334,0.342917541390043,0.5312788963367832,68.12205251057942,-0.13010626083001528,-1.3870238844733225,-0.5115789167005749,0.0610794814623034,60.9758186340332,51.068182041571866,0.03738793649020072,34.19823382999761,486.0550054115483,0.19071357356501922,2.0673952641165756,1.4824430729942542,15.904821713765463,6.288873831431071,20.467361277428225,11271.0,3757.0,5573.0,5698.0,0.494,18.3,3531.0,5.73,5214,1738.0,2467,0.4731492136555427,301,41,1.4661256776569267,0.1997048265246976,139318,39531,49975,13502,926.0,708.0,73.0,0.3457881804670754,1568,219,0.1396683673469387,6518,2172.6666666666665,83.0015455950541,58.0,1940.594220719336,2.21680417700579,77337,12.884911974220673,2183.907278021864,61539.07511057448,122835.10704844233,0.0172866446179549,119.0,27226.0,3387.0,5011.0,3811.0,182.0,313.0,0.4002565281575954,0.0263062365383219,0.9033333333333332,3738,1914,5,239,52,6.069078386579836,3.107601934701393,0.5254146602461209,36443,93,299,105,18823,59.169455227963866,0.1509963322503811,13502,691,0.616986081027975,21.922069656394047,299,6.8995752572904,5324008.0,15.0,18.140163764818375,8644.147106147175,1.0383976139734714,0.0,2353.0,698034.0,700387.0,15.281478270328895,4533.3580123037655,4548.639490574094,296.65703357416066,17078,9368,806,170,27.728122173892572,15.210039145393232,1.3086348795033034,0.2760148008877934,1.5152160411675983,469.0,7.0,0.761476127155148,0.48458555318762,1,33.0,0.0535793437017481,248,146,27,1.2079706580030491,0.7111440164050209,4,100.0,86.8625,27.294161172298356,20.491046249076504,9.0,0.0146125482822949,0.04,16.0,7.614583333333333,23.0,0,26,14.0,1.7998891975540172,0.0681918919840431,10.707085514211748,9.982746198686693,1.0725591236227512,25794.0,BK 5
306,3,120661.0,7.9431327669611,15190.605966185143,0.09278506674885846,0.09481936997041297,0.14648477967197354,0.33022226516494374,71.60382843017578,0.0,0.3169592792596761,0.6324800157131492,0.19860978131374055,67.96717834472656,50.78485329710158,0.05643986855347318,53.662741067950705,815.1695546286605,0.29683397683397683,1.235864297253635,0.7645348837209301,17.810723622639973,6.823195934295654,20.50326465178227,3736.0,1245.3,1756.0,1980.0,0.47,10.32,965.0,2.67,992,330.6666666666667,439,0.4425403225806452,591,308,4.898020072765848,2.552606061610628,48195,12158,23498,5191,926.0,708.0,73.0,0.3457881804670754,2460,60,0.024390243902439,12315,4105.0,162.57346289160662,50.0,1910.6746110813087,3.038176515732924,65345,14.002749279657232,24901.322108957473,39001.54350433461,180670.7552300007,0.0174207076022907,127.0,9445.0,1897.0,2144.0,569.0,490.0,422.0,0.2578478778110369,0.0837746565354209,0.4861111111111111,1260,499,4,63,79,3.4808264476508564,1.378517775696649,0.4277777777777777,10166,112,137,41,3193,28.084191799062385,0.3094067953467428,5191,297,0.4725878989821744,14.34045245218698,137,5.749015325571013,2486273.0,7.0,7.570941386428205,6868.480011492252,0.8812359258174546,0.0,6854.0,626543.0,633397.0,75.73836340380625,6923.452206319081,6999.190569722888,91.41275167785236,4890,2120,423,123,13.50892168969261,5.856628626206203,1.1685631645685015,0.3397949627468693,1.3088865096359743,286156.0,1154.0,790.5233118682369,145.27803691333466,1,112.0,0.3094067953467428,667,191,54,5.527883906150289,1.582947265479318,2,100.0,69.90812720848056,26.58485015779401,35.627109572334234,2153.0,5.947793128406582,19.22,8.0,14.520833333333332,23.0,0,60,33.0,7.55345079272104,0.2734935066011387,10.707085514211748,9.982746198686693,1.0725591236227512,15159.0,BK 6
307,3,122767.0,9.673366329355831,12691.238584383818,0.17131265998260914,0.02966254932373245,0.4076410598474681,0.507038026302374,65.08353424072266,-0.2436489642331055,0.5206700707381076,0.5453081590770981,-0.32042901788474865,68.80299377441406,53.06617674181032,0.10261780752747383,27.95882121302227,359.64729149585236,0.23023857430296063,1.5604575163398693,0.9489216799091941,17.94860776265462,6.725084145863851,20.36776546118916,4285.0,1428.3,2003.0,2282.0,0.467,11.63,1299.0,3.53,694,231.33333333333337,331,0.4769452449567723,401,122,3.266350077789634,0.9937523927439784,50520,13759,19866,4904,926.0,708.0,73.0,0.3457881804670754,3187,59,0.0185127078757452,6857,2285.6666666666665,47.8568144499179,27.0,1921.369235530795,2.489593243976137,43775,15.665819502308183,5850.993719942704,21677.961249943608,89796.75583125337,0.0,0.0,10843.0,2069.0,1926.0,1001.0,308.0,816.0,0.4460612405129547,0.0677309604815493,0.4202777777777777,1450,762,4,85,113,3.936997184368221,2.0689598996472993,0.5531034482758621,13680,144,177,83,6001,37.14353205666018,0.390984547964844,4904,255,0.5462727799313817,13.31519599458052,177,6.099024143021859,4850262.0,9.0,10.54266925748731,13169.288163757365,0.9303596150372327,0.0,997.0,295637.0,296634.0,10.828099842248596,3210.8194112967385,3221.647511138987,296.52657973921765,7384,2939,565,150,20.048818765086168,7.979886017143587,1.5340713166676172,0.4072755707967125,1.723220536756126,78318.0,785.0,212.64672102437953,81.14803308935863,1,35.0,0.0950309665192329,581,285,46,4.732542132657799,2.321470753541261,4,100.0,86.57201646090535,26.6895502201548,25.119709606005284,11.0,0.0298668751917589,0.11,9.0,14.370370370370372,23.0,0,25,17.0,2.584332263992313,0.1384736940708822,10.707085514211748,9.982746198686693,1.0725591236227512,15424.0,BK 7
308,3,110281.0,4.237047583470489,26027.793605676437,0.17142135498846672,0.45752214796746493,0.13753049029297884,0.4512967752030471,79.76654815673828,0.30502277181283144,-0.3512538437335032,0.13781563363527016,0.08721459927257397,65.22553253173828,50.51842622842952,0.07705281442378721,66.89275577842058,1741.0708411156506,0.2616239663819981,1.3159528243327125,0.9281150159744409,17.00881067911784,6.58767573038737,20.474184056986932,3695.0,1231.7,1822.0,1873.0,0.493,11.17,1248.0,3.77,1181,393.6666666666667,530,0.4487722269263336,272,95,2.4664266736790563,0.8614357867629057,57698,15783,23379,6129,926.0,708.0,73.0,0.3457881804670754,457,99,0.2166301969365426,4422,1474.0,45.212622549019606,43.0,1917.8789583878563,2.998656970649895,50419,12.045254181784305,30857.54387546327,70273.6048899959,225948.0948620486,0.0264506125261831,41.0,19080.0,2368.0,3732.0,1438.0,387.0,364.0,0.2851668484797628,0.0423204945316214,0.8563888888888889,1272,721,3,98,72,3.844723932499705,2.1792814114247543,0.5904088050314465,14878,64,150,74,5130,44.96997065073161,0.1934452293081612,6129,426,0.5921739130434782,18.52540328796438,150,11.800288863357428,296017.0,2.0,9.102412246715325,894.7355694392808,0.4720115545342971,1.0,3661.0,723827.0,727488.0,44.26268653107365,8751.304999652402,8795.567686183476,197.7129199672221,7792,4544,300,59,23.55195666826863,13.73461128087945,0.906774512382006,0.1783323207684611,2.1087956698240866,149786.0,579.0,452.74042370550376,136.64734503767903,1,21.0,0.0634742158667404,347,114,47,3.1465075579655606,1.0337229441154867,3,100.0,74.89486404833838,21.531223660735208,78.11791227542618,1539.0,4.65175324851969,9.39,2.0,10.083333333333332,23.0,0,42,29.0,9.91224264522024,0.2629646085907817,10.707085514211748,9.982746198686693,1.0725591236227512,13855.0,BK 8
309,3,99978.0,4.209735851082984,23749.233571099234,0.18558595919954413,0.5383084278541279,0.11377503050671148,0.48278271431696806,75.07201131184895,0.12959831908466843,-2.8348075174400864,-0.4493793927506607,0.08721459927257397,55.0356330871582,51.22523652231539,0.026657021753025367,47.900538118386045,1137.6010679548924,0.2242639381916893,1.3410330445941612,0.8250798722044729,16.184634844462078,6.2822004954020185,20.474184056986932,3685.0,1228.3,1688.0,1997.0,0.458,12.29,1124.0,3.75,1107,369.0,566,0.5112917795844625,152,34,1.5203344735841886,0.3400748164596211,53264,14216,20336,5335,926.0,708.0,73.0,0.3457881804670754,779,13,0.0166880616174582,3294,1098.0,28.36904761904762,21.0,1925.4309074837947,2.563966356795042,43987,11.241402610422885,15828.052208457691,77068.77911661693,215621.0391563433,0.0,0.0,16383.0,2269.0,4625.0,2130.0,606.0,216.0,0.4291168949451781,0.0463446246540792,0.5813888888888888,1254,682,1,104,55,4.180919802356518,2.273833576720212,0.5518341307814992,17710,114,343,40,5586,59.04632352450873,0.3800836183960471,5335,340,0.5927382618936515,17.787246527569398,343,27.158388401271942,5362836.0,9.0,11.55817747205036,17880.053611794596,2.137832323132194,0.0,1995.0,423554.0,425549.0,26.6058532877233,5648.629365126994,5675.235218414718,212.3077694235589,6396,3022,319,90,21.324691432115067,10.075549954323286,1.063567318143325,0.3000660145231951,1.735685210312076,49028.0,207.0,163.46262844492455,49.170143432040454,1,7.0,0.0233384677962485,236,101,43,2.3605193142491347,1.010222248894757,2,100.0,87.61476997578693,20.29969293982177,98.10274993928844,43.0,0.1433648736055265,0.31,10.0,8.266666666666667,23.0,0,29,14.0,6.888570818981513,0.140030806777491,10.707085514211748,9.982746198686693,1.0725591236227512,12561.0,BK 9
310,3,127569.0,10.343856356738288,12332.827873900034,0.1389891475944899,0.02491984729832483,0.17794291716639624,0.4721582379972423,51.13057200113932,-0.7650402847592807,0.6001576675261946,-0.39096972145638687,-0.5687963013314036,69.1291275024414,52.855565853395646,0.08714324284541965,26.032970392493475,321.0601428969578,0.2454080096356519,1.5718489455615496,0.9915865384615385,16.391397794087727,6.287287871042888,20.30292721416639,3155.0,1051.7,1208.0,1947.0,0.383,8.24,626.0,1.64,184,61.333333333333336,90,0.4891304347826087,272,102,2.132179447985012,0.7995672929943795,42620,10655,17880,4186,926.0,708.0,73.0,0.3457881804670754,1317,284,0.2156416097190584,5079,1693.0,58.239602169981914,52.0,1927.0455085551328,2.2782912898619703,53681,15.566348760095757,14681.400346642364,31419.531723572894,125568.21894518303,0.0,0.0,7197.0,1969.0,3127.0,450.0,569.0,495.0,0.3746958637469586,0.0700605153159897,0.4644444444444444,1201,534,6,94,48,3.13817097675245,1.3953233152254858,0.4945878434637802,18213,96,129,111,9559,47.589931723224296,0.2508446409394131,4186,226,0.5094688671437613,10.937871530962328,129,4.156922715477179,2901537.0,5.0,13.540602950717126,7581.614655598147,0.4833631064508347,0.0,858.0,209502.0,210360.0,8.967695913584022,2189.6855819203724,2198.6532778339565,244.17482517482517,5146,1713,381,176,13.44631794035646,4.476009061762654,0.995539668728296,0.4598818417222575,1.6310618066561011,5619.0,41.0,14.682250389985027,3.9635774728968447,1,16.0,0.0418074401565688,463,165,41,3.6294083985921346,1.2934176798438493,2,100.0,83.37642857142858,19.52159990015587,27.068333961246744,9.0,0.0235166850880699,0.11,5.0,6.566666666666667,23.0,0,16,0.0,1.546761940642671,0.0,10.707085514211748,9.982746198686693,1.0725591236227512,16027.0,BK 10
311,3,188487.0,9.588104413840973,19658.42171346281,0.1846976962653664,0.010626727572723848,0.16382031652050275,0.5386144339368081,50.36082458496094,-0.7938040422253686,-0.24546190876579474,-0.8986071932800384,-0.36741429632224565,65.65959167480469,51.62940882919655,0.038185733362650236,19.624695602349234,385.7905421493203,0.25925925925925924,1.5015144958892255,0.8120920645826177,15.258149147033691,6.10850461324056,20.35549958201422,3570.0,1190.0,1538.0,2032.0,0.431,6.31,1122.0,1.98,367,122.33333333333331,171,0.4659400544959128,300,74,1.591621703353547,0.3926000201605416,55936,14245,21225,5011,926.0,708.0,73.0,0.3457881804670754,414,7,0.0169082125603864,4655,1551.6666666666667,121.49913194444444,113.0,1933.3535292756303,2.197435161170804,67375,13.78832437652732,14713.812527046372,38116.65097616662,153373.58601345235,0.0,0.0,7552.0,1924.0,5531.0,898.0,597.0,410.0,0.2294605589898029,0.0592275585142917,0.5795833333333333,1352,542,5,120,61,2.390969492148884,0.9585099591306916,0.4378698224852071,28946,41,140,44,19872,51.19009091696863,0.0725072109305504,5011,222,0.5150898400559187,8.861795950560692,140,4.866984933038035,5563783.0,13.0,15.082837392972468,9839.37530616612,1.355802945632024,0.0,622.0,198115.0,198737.0,4.399949775492916,1401.4405944883908,1405.840544263884,318.5128617363344,5448,2109,278,123,9.634616710966805,3.729700191525145,0.4916342594803178,0.2175216327916514,1.5260504201680671,0.0,0.0,0.0,0.0,0,2.0,0.0035369371185634,460,207,43,2.440486611808772,1.0982189753139475,2,100.0,84.84873417721519,18.503882280021685,32.95644083228612,4.0,0.0070738742371268,0.04,14.0,6.571428571428571,23.0,0,9,0.0,0.9386328085144782,0.0,10.707085514211748,9.982746198686693,1.0725591236227512,23681.0,BK 11
312,3,192058.0,9.245891692148366,20772.25284426554,0.24892950291969465,0.029865977985816784,0.12611294504785012,0.5764427826022158,65.43623352050781,-0.23046937268270903,-1.4004373118350288,-0.47529248548532843,-0.06788306190419124,60.92078399658203,51.009138799852785,0.027168142222775252,17.557196263628697,364.70252002448944,0.28380782918149466,1.2684398748323649,0.9531066822977726,16.17227840423584,6.263850847880046,20.433694583782252,3237.0,1079.0,1514.0,1723.0,0.468,5.62,890.0,1.54,511,170.33333333333334,242,0.4735812133072407,202,43,1.051765612471233,0.2238906996844703,41073,10902,20108,4752,926.0,708.0,73.0,0.3457881804670754,593,4,0.0067453625632377,7150,2383.3333333333335,15.131515151515153,14.0,1934.2097511697152,2.504757038692852,61951,10.087636132804215,8630.578687269532,38448.43048653203,174168.26817011405,0.0,0.0,7298.0,1907.0,3173.0,514.0,1473.0,677.0,0.3829646549651359,0.0602909353209906,0.61,1255,665,5,144,121,2.178161458170622,1.1541652348075409,0.5697211155378487,20061,57,263,38,9431,34.81760718116402,0.0989284486977892,4752,332,0.5157593123209169,8.247508565120953,263,9.481382507590109,2762700.0,10.0,11.851399485680062,4794.90570556811,1.0815265217783392,1.0,505.0,200013.0,200518.0,3.5058853749041092,1388.559705922169,1392.0655912970733,396.0653465346535,3974,1666,129,133,6.897222019737094,2.89148764088626,0.2238906996844703,0.2308330469615081,1.2276799505715168,7793.0,93.0,13.52542808248897,10.058196652538555,1,5.0,0.0086779340962973,305,110,35,1.5880619396224058,0.5727436503556218,3,100.0,83.27015945330295,22.881830443448212,47.47901430606909,5.0,0.0086779340962973,0.06,9.0,7.518518518518519,23.0,0,10,0.0,1.0815265217783392,0.0,10.707085514211748,9.982746198686693,1.0725591236227512,24129.0,BK 12
313,3,110299.0,8.199825561345696,13451.383712350404,0.2486866745322802,0.11802464210917597,0.1596478662544538,0.584007036480287,57.46521886189779,-0.5283285503558142,-0.2961181211713686,-1.5256826899014349,-0.57414726604651,65.45175170898438,51.44894347692235,0.040061454589373546,25.91138632263212,348.5439999446727,0.22078376487053883,1.4129244249726178,1.2257269590931492,13.346992174784342,5.991316954294841,20.301530302434728,3975.0,1325.0,1857.0,2118.0,0.467,12.01,1173.0,3.54,1053,351.0,466,0.4425451092117758,194,47,1.7588554746643217,0.4261144706660985,73951,20037,26742,6512,926.0,708.0,73.0,0.3457881804670754,1741,49,0.0281447443997702,2928,976.0,94.03815809437113,78.0,1950.775008093234,2.3747857142857143,49580,13.28584391524305,12454.820426273138,50635.53872118059,175984.93105821768,0.0347781938186202,73.0,7925.0,998.0,4263.0,321.0,157.0,212.0,0.4281341582546402,0.0487137740149788,0.4277777777777777,882,328,3,65,23,2.665482007996446,0.991245009776456,0.4058956916099773,7797,67,72,30,3301,23.56322360130191,0.2024799257775077,6512,308,0.5364969517218652,19.67983995019598,72,2.9267970176401827,3029271.0,7.0,13.06892631441619,9154.72488417846,0.8536491301450533,0.0,1064.0,171021.0,172085.0,12.862008419538409,2067.362351426577,2080.224359846115,160.73402255639098,8270,3911,568,91,24.99267143552223,11.819387906206464,1.7165462364421558,0.2750100484440777,2.080503144654088,0.0,0.0,0.0,0.0,0,21.0,0.0634638573332487,205,56,37,1.858584393330855,0.5077108586659896,2,99.9,123.02043795620438,30.999072803159788,33.41426595139209,1.0,0.0030220884444404,0.01,7.0,10.88095238095238,23.0,0,34,0.0,4.146295774990259,0.0,10.707085514211748,9.982746198686693,1.0725591236227512,13858.0,BK 13
314,3,164539.0,7.634075782339167,21553.231156107726,0.15225670648426687,0.3245309622642656,0.14849974778016153,0.4954269653940861,65.8189188639323,-0.21616926829426178,-0.9978448230569075,-0.675958790054292,0.0,62.572601318359375,51.54284733005859,0.050304076933804925,35.29862221114751,760.7993640089807,0.25361570247933884,1.2587367331089827,0.9225574065736155,15.665114084879557,6.205180962880452,20.45141599489295,4354.0,1451.3,2156.0,2198.0,0.495,8.82,1339.0,2.71,1307,435.6666666666667,645,0.4934965570007651,209,69,1.2702155719920507,0.4193534663514425,68717,18901,27883,6743,926.0,708.0,73.0,0.3457881804670754,475,65,0.1368421052631579,3987,1329.0,74.8643525356967,63.0,1925.0013964042591,2.6642784677278293,66398,10.39571719748291,10136.73647666345,62166.33633765986,199051.02115278775,0.0,0.0,14900.0,3660.0,7960.0,1629.0,388.0,833.0,0.3356316795687467,0.0373899144388378,0.7156944444444444,1207,732,1,139,61,2.4452156226386044,1.4829310984022026,0.6147473073736537,27366,84,160,42,10618,55.43974376895448,0.1701724211281216,6743,426,0.5316146326080101,13.660388519844332,160,6.9859944579412785,5123814.0,9.0,12.630595770889338,10380.14087845435,1.1788865647775908,0.0,1303.0,366584.0,367887.0,10.558793558568688,2970.5946108014923,2981.153404360061,281.3384497313891,7373,3826,415,74,14.936681678305243,7.750948609954682,0.8407327948591723,0.14991379956525,1.693385392742306,11606.0,70.0,23.5121561858688,9.169117726047928,1,65.0,0.1316810401586655,360,149,43,2.187931128790135,0.9055603838603614,4,100.0,84.24588859416446,16.298021462147297,98.76449664914482,23.0,0.0465948295946047,0.16,9.0,6.703703703703704,23.0,0,23,14.0,3.0127101099871765,0.0850862105640608,10.707085514211748,9.982746198686693,1.0725591236227512,20672.0,BK 14
